DWH_SK,DWH_DELTA_DATE,DWH_BATCH_DATETIME,DWH_BATCH_DATE,ID,PRODUCT_NAME,PRODUCT_ID,PRICE_AT_PURCHASE,QUANTITY,CREATED_DATE,UPDATED_DATE,GENERATED_DATETIME,GENERATED_DATE,PURCHASE_ID,DWH_IS_LATEST
17810932739373034334,2025-10-06 09:00:02,2025-10-06 09:00:02,2025-10-06,107,Business-focused explicit focus group,133,8784.000,3,2025-10-02 13:17:29.021937,2025-10-02 13:17:29.021937,2023-04-15 11:07:55,2023-04-15,93,1
3313836615066761225,2025-10-06 09:00:02,2025-10-06 09:00:02,2025-10-06,143,Mandatory full-range data-warehouse,127,1945.000,1,2025-10-02 13:17:29.313394,2025-10-02 13:17:29.313394,2024-12-22 02:23:18,2024-12-22,129,1
1285212690878156136,2025-10-06 09:00:02,2025-10-06 09:00:02,2025-10-06,150,Grass-roots bifurcated methodology,134,20695.000,5,2025-10-02 13:17:29.373529,2025-10-02 13:17:29.373529,2024-06-17 08:12:42,2024-06-17,136,1
17849644252300239067,2025-10-06 09:00:02,2025-10-06 09:00:02,2025-10-06,152,Reduced well-modulated neural-net,115,11700.000,4,2025-10-02 13:17:29.38207,2025-10-02 13:17:29.38207,2024-08-30 11:58:45,2024-08-30,138,1
5895493972832629923,2025-10-06 09:00:02,2025-10-06 09:00:02,2025-10-06,156,Total needs-based structure,119,13656.000,4,2025-10-02 13:17:29.531633,2025-10-02 13:17:29.531633,2023-06-22 00:34:09,2023-06-22,142,1
13043058702993641590,2025-10-06 09:00:02,2025-10-06 09:00:02,2025-10-06,158,Customizable motivating intranet,121,6324.000,4,2025-10-02 13:17:29.55715,2025-10-02 13:17:29.55715,2024-02-13 13:01:21,2024-02-13,144,1
9061801138351709487,2025-10-06 09:00:02,2025-10-06 09:00:02,2025-10-06,173,Reduced well-modulated neural-net,115,8775.000,3,2025-10-02 13:17:29.67217,2025-10-02 13:17:29.67217,2025-01-22 23:49:54,2025-01-22,159,1
1689603226820855596,2025-10-06 09:00:02,2025-10-06 09:00:02,2025-10-06,196,Polarized high-level firmware,117,17600.000,5,2025-10-02 13:17:29.864597,2025-10-02 13:17:29.864597,2023-01-14 21:48:47,2023-01-14,182,1
9656999370430758596,2025-10-06 09:00:02,2025-10-06 09:00:02,2025-10-06,226,Reduced well-modulated neural-net,115,14625.000,5,2025-10-02 13:18:16.865939,2025-10-02 13:18:16.865939,2024-01-05 14:07:20,2024-01-05,2,1
17746665538009690280,2025-10-06 09:00:02,2025-10-06 09:00:02,2025-10-06,261,Advanced national superstructure,130,9296.000,4,2025-10-02 13:18:19.745853,2025-10-02 13:18:19.745853,2025-10-31 04:19:19,2025-10-31,27,1
3286391804344429953,2025-10-06 09:00:02,2025-10-06 09:00:02,2025-10-06,43,Inverse regional installation,132,750.000,2,2025-10-02 13:17:28.479348,2025-10-02 13:17:28.479348,2023-07-22 20:03:44,2023-07-22,29,1
17486850168852842433,2025-10-06 09:00:02,2025-10-06 09:00:02,2025-10-06,55,Exclusive zero administration structure,123,4656.000,4,2025-10-02 13:17:28.587168,2025-10-02 13:17:28.587168,2024-11-11 08:40:18,2024-11-11,41,1
2077596104596554182,2025-10-06 09:00:02,2025-10-06 09:00:02,2025-10-06,67,Laptop ultra 2000,1,1400.000,1,2025-10-02 13:17:28.692167,2025-10-02 13:17:28.692167,2024-08-06 18:41:08,2024-08-06,53,1
6047966461627273384,2025-10-06 09:00:02,2025-10-06 09:00:02,2025-10-06,79,Devolved next generation database,126,16384.000,4,2025-10-02 13:17:28.793465,2025-10-02 13:17:28.793465,2024-03-28 19:18:25,2024-03-28,65,1
17524466927938929733,2025-10-06 09:00:02,2025-10-06 09:00:02,2025-10-06,87,Grass-roots bifurcated methodology,134,12417.000,3,2025-10-02 13:17:28.856806,2025-10-02 13:17:28.856806,2024-01-24 20:06:47,2024-01-24,73,1
8006310493985606312,2025-10-06 17:20:03,2025-10-06 17:20:03,2025-10-06,265,Laptop ultra 2000,1,1450.000,2,2025-10-06 14:18:16.35868,2025-10-06 14:18:16.358697,2025-01-01 10:10:10,2025-01-01,215,1
